,data,label
1237,presiden jokowi apresiasi antusiasme masyarakat ikut program vaksinasi covid 19 mantap antusiasme masyarakat unt,1
1238,antusiasme masyarakat ikut vaksinasi covid 19 tinggi mantap antusiasme masyarakat ikut program v,1
1239,vaksinasi covid 19 jangan lengah patuh protokol sehat polriadaptasikebiasaanbaru 2001,1
1240,kepala bin vaksinasi covid 19 minimal risiko mati vaksin sembuh bangsa,-1
1241,krw vaksinasi ikhtiar bangsa lindung diri covid 19 vaksin sembuh bangsa,0
1242,kepala bin vaksinasi covid 19 minimal risiko mati vaksinasi bukan semata selamat diri sendiri,1
1243,vaksinasi ikhtiar bangsa lindung diri covid 19 vaksinasi bukan semata selamat diri sendiri nam,1
1244,perintah sedia layan vaksinasi covid 19 official atlet tonton helat peparnas xvi 20,0
1245,singapura amuk covid 19 kini vaksin sinovac bakal jadi program vaksinasi nasional singapura untu,0
1246,daftar lokasi vaksinasi covid 19 dki jakarta hari 1 november 2021,0
1247,kalau lihat grafik negara2 yg udah pasca vaksinasi massal turun bentar lalu lonjak drastis,-1
1248,tambah kasus covid 19 minggu kemarin catat lebih 500 kasus tinggal data banyak 1,1
1249,indonesia waspada lonjak kasus covid 19 eropa jubir vaksinasi tahan testing rate,0
1250,presiden jokowi tegas proses vaksinasi covid 19 rata tara pulihkannkridenganvaksin,-1
1251,pimpin negara negara g20 bahas upaya sama keluar krisis akibat pandemi covid 19 baik krisi,-1
1252,vaksinasi covid 19 kedokanbunder capai 40 persen,0
1253,pimpin ktt g20 sepakat capai target vaksinasi global who pimpin negara negara g20 bahas u,0
1254,studi vaksinasi beri lindung maksimal sintas covid 19 cnn indonesia,0
1255,5 mal tangerang sedia vaksinasi massal covid 19 sindonews bukanberitabiasa,1
1256,pihak sedang jual sijil vaksinasi covid palsu manipulasi mysejahtera ini kitul zaman moden,-1
1257,epidemiolog vaksinasi amp masker lbh efektif cegah tular covid 19 drpd test pcr amp rapid test antigen ban,1
1258,tarik minat vaksinasi covid 19,0
1259,sabtu 30 10 2021 pukul 08 00 wib sd selesai sertu noer amin babinsa ds jatitengah sertu agus h kopda agung ko,0
1260,ayo daftar vaksinasi covid 19 polriadaptasikebiasaanbaru 2001 polriuntukindonesia polricegahcovid19,0
1261,cuci tangan dan vaksinasi covid 19 polriadaptasikebiasaanbaru 2001 polriuntukindonesia,0
1262,sabtu 30 10 2021 pukul 07 30 wib sd selesai sertu heryawan babinsa desa gebang serta 2 orang anggota koramil 13,0
1263,selamat keluarga dari tular covid 19 ikut vaksinasi,1
1264,presiden jokowi sangat serius atas pandemi covid selalu koordinasi pemda laksana,-1
1265,harus terus taat protokol sehat prokes meski vaksinasi angka kasus covid 19 turun te,1
1266,beri himbauan disiplin terap protokol sehat ajak masyarakat laksana vaksinasi covi,1
1267,update kasus covid 19 sebar mikrozonasi tingkat rt capai vaksinasi kota semarang data cut off ming,0
1268,pam giat vaksinasi covid 19 masyarskat kantor dpd partai golkar singkawang polriadaptasikebiasaanbaru,0
1269,presiden jokowi menghimbau perintah daerah tetap waspada hati hati lonjak kasus covid 19 sel,0
1270,akses vaksin rata seluruh dunia sebab pulih ekonomi tak serempak capai vaksinasi covid 19 d,-1
1271,bandara jfk ramai sekali ga kaya soetta ada syarat test covid terbang amerika ada syarat tes,-1
1272,sampurasun sobatnet istimewa jadwal vaksinasi covid 19 kabupaten purwakarta 1 6 november 2021 ayo vak,1
1273,senin 1 11 2021 layan vaksinasi covid 19 puskesmas lebdosari,0
1274,vaksinasi disiplin prokes kunci cegah tular covid 19 apresiasi kerja jokowimaruf,0
1275,jadwal vaksinasi covid 19 minggu senin 01 11 2021 gedung puskesmas rabu 02 11 2021 desa kalisari kamis 03 11 20,0
1276,vaksinasi covid 19 dosis lengkap cakup 73 2 juta duduk,1
1277,dpd ldii pulau taliabu dorong warga sukses cepat vaksinasi covid 19,1
1278,personel satgas yonif 144 jy sama tenaga medis puskesmas gelar vaksinasi covid 19 warga batas,0
1279,turun angka covid 19 p3wni apresiasi perintah cepat vaksinasi catat,1
1280,kapolres buol cek siap mtq camat lakea tinjau vaksinasi covid 19,1
1281,hasil ppkm vaksinasi disiplin prokes cegah tular varian covid 19,0
1282,siap 50 ribu dosis pemkab tangerang buka layan vaksinasi covid 19 masyarakat,1
1283,siap 50 ribu dosis pemkab tangerang buka layan vaksinasi covid 19 umum,1
1284,maizz jangan heran kalau bagi produsen masker malah ikut bekerjasama tanam virus,1
1285,koramil 0902 09 biat gelar serbu vaksinasi massal covid 19 dosis dua gelombang enam,0
1286,dia kunci hasil perintah indonesia jaga kondisi ini lain sadar masyarakat,0
1287,3m 3t vaksinasi kalau perlu tambah 2m kurang mobilitas hindar kerumun ujar r,-1
1288,jumlah terima vaksinasi covid 19 hari 31 oktober 2021,0
1289,vaksinasi presisi tni polri upaya cepat bentuk kebal kelompok tekan laju tular,1
1290,bupati sinjai andi seto asapa asa sela sela agenda pantau titik longsor camat sinjai bara,0
1291,badan intelejen negara daerah binda sulawesi barat terus gencar vaksinasi covid 19 massal bagai daer,0
1292,denda laku mulai tengah januari tahun depan,0
1293,gelombang 3 covid beberapa negara sebab varian baru nama omicron waspada hal kita cegah,1
1294,cegah sebar covid 19 varian omicron tetap selalu jalan disiplin prokes dukung 3t vaksina,0
1295,update situasi covid 19 30 nov 2021 depkes selesai baru kala jumlah populasi dan meny,-1
1296,disiplin terap protokol sehat tetap kuat jangan kendur cegah t,1
1297,muncul varian omicron beri pesan dunia penting kontrol transmisi covid 19 per,1
1298,penting prokes vaksinasi cegah covid 19 omicron sindonews bukanberitabiasa,1
1299,ayo sama sama dukung sukses program vaksinasi covid 19,1
1300,kapolsek bojong serta kanit binmas polsek bojong laksana pantau monitoring tertib antri pe,0
1301,vaksinasi salah satu cara lindung masyarakat covid 19 disiplin prokes kuat 3t cegah pe,1
1302,masyarakat harap terus tingkat protokol sehat 5m tetap dukung perintah kuat 3t s,1
1303,rangka dukung cepat vaksinasi koramil 410 06 kedaton kodim 0410 kbl terus gelar vaksinasi covid,1
1304,pemdes sudajaya girang cepat capai vaksinasi covid 19,1
1305,statistik vaksinasi negeri sabah patuh sop ppn fasa 4 sekat jalan raya penguatkuasaan sop air,0
1306,cepat program vaksknasi bhabinkamtibmas kalurahan purwosari briptu sumaryono antar jemput wa,1
1307,yuk putus sebar virus covid 19 vaksinasi,0
1308,jangan takut ikut vaksinasi covid 19 buat sistem imun tubuh kebal vaksin aman halal,-1
1309,mau ppkm level berapa kendali covid 19 tetap sama cepat vaksinasi dgn vaksin yg asal dr virus yg,1
1310,tempat vaksinasi covid 19 paling ideal anak usia 6 11 tahun di sekolah,1
1311,tingkat laju vaksinasi rupa langkah cegah virus covid 19 omicron masa libur nataru,0
1312,usaha swedia dsruptive subdermals buat microchip isi data vaksinasi covid 19 dapat masuk baw,0
1313,sisi masyarakat semua pihak harap turut sukses program vaksinasi samping tetap ketat,1
1314,vaksinasi covid 19 dosis empat boleh israel syarat terima vaksin,0
1315,vaksinasi covid 19 bulukumba capai target 70 persen,0
1316,tingkat laju vaksinasi rupa langkah perintah cegah sebar covid varian omicron,0
1317,tingkat laju giat vaksinasi rupa salah satu upaya perintah cegah sebar varian cov,0
1318,sedia vaksin covid 19 rupa dukung utama sukses giat vaksinasi masyarakat indonesia,1
1319,tingkat laju vaksinasi rupa langkah perintah utk cegah sebar varian covid 19 omiron scr luas,0
1320,cegah sebar varian covid 19 omicron laku upaya tingkat laju vaksinasi sinergimembangunri,0
1321,tingkat laju vaksinasi rupa langkah perintah cegah sebar varian covid 19 omicron lu,0
1322,tingkat laju vaksinasi rupa langkah perintah cegah sebar varian covid 19 omikron lu,0
1323,cegah sebar virus covid 19 omicron makan laju vaksinasi tingkat sinergimembangunri,0
1324,tingkat laju vaksinasi rupa langkah perintah cegah sebar varian covid 19,0
1325,tingkat laju vaksinasi rupa langkah perintah cegah sebar covid 19 omicron luas m,-1
1326,tingkat laju vaksinasi langkah perintah cegah sebar varian covid 19 omicron ma,0
1327,sedia vaksin covid 19 jadi dukung utama capai sukses program vaksinasi sinergimembangunri,1
1328,capai vaksinasi covid 19 dumai 83 95 persen,0
1329,kembang data kasus vaksinasi covid 19 jakarta per 31 desember 2021,0
1330,perintah cepat vaksinasi covid 19 dosis tiga cover story,1
1331,vaksinasi covid 19 kota cirebon sasar puluh ribu anak anak,0
1332,perintah cepat rencana vaksinasi covid 19 dosis tiga meski sunti dosis dua capai target,0
1333,perintah cepat skenario vaksinasi covid 19 dosis tiga akibat rebak varian omicron imunisasi booster,1
1334,meski 70 persen warga sulsel suntik vaksinasi covid 19 tak henti baca lengkap sini,0
1335,vaksinasi covid 19 kalimantan barat data 31 desember 2021 pukul 18 00 wib dosis 1 2 622 154 14 007 dosis 2 1,0
1336,vaksinasi covid 19 penting anak 6 11 tahun,1
1337,polri terus upaya bantu masyarakat indonesia lama masa pandemi covid 19 apa peran kumparannews,-1
1338,jumlah terima vaksinasi covid 19 hari 31 desember 2021,0
1339,lindung sehat anak lewat vaksinasi covid 19,1
1340,penting nya prokes n vaksinasi utk cegah covid 19 omicron sgt penting utk cegah covid 19,1
1341,1 000 ajar usia 6 11 tahun depok ikut vaksinasi covid 19 alumni akpol 2010 sindonews bukanberitabiasa,0
1342,dpd projo sumsel raih harga atas peran aktif upaya cepat vaksinasi covid 19,1
1343,kasubdit layan kegawatdaruratan direktorat layan sehat rujuk menteri sehat asral hasan mengat,1
1344,satgas covid 19 kata orang tua punya peran besar vaksinasi anak buleleng tembus 73 persen covid 19,0
1345,penting prokes vaksinasi cegah covid 19 omicron,1
1346,jubir covid 19 kemenkes vaksinasi bukti beri efek lindung sindonews bukanberitabiasa,0
1347,lawan pandemi menlu nilai pasok vaksin covid 19 indonesia cukup harus akselerasi men,-1
1348,polisi ri sama tni perintah pusat daerah sama sama dorong vaksinasi cegah kerumun,0
1349,prokes vaksinasi cegah covid 19 omicron,0
1350,yakin di vaksin gak jangkit covid coba jawab rakyat yakin program vaksinasi terus apa jamin,1
1351,data tunjuk penting vaksinasi covid 19 anak 6 11 tahun,1
1352,coba japri awat yg di sentra vaksinasi covid,-1
1353,vaksinasi covid 19 anak 9 11 tahun surabaya capai 54 persen,0
1354,sampe akhir tengah tahun modal nik ktp kakak adik nyoba cek status vaksinasi covid tau,0
1355,muba hasil realisasi vaksinasi covid 19 atas 70 persen,0
1356,perintah target vaksinasi covid 19 khusus anak 6 11 tahun selesai kuartal i 2022,0
1357,update cakup vaksinasi covid 19 indonesia 31 12 ayovaksin vaksinasi,0
1358,hasil vaksinasi tangan covid 19 layan sehat tahun 2021 polda banten,1
1359,kalau izin menteri siap kesiap sekolah sudah cukup baik vaksinasi terus dilak,1
1360,kabid dokkes polda metro jaya kombes diet setiobudi kata vaksinasi merdeka terus gencar mema,0
1361,jelang akhir tahun 2021 cakup vaksinasi nasional covid 19 hasil lampau target who 40 populasi te,0
1362,maklum vaksinasi operasi pusat beri vaksin ppv covid 19 dewan masyarakat tawau dmt tutup sepenuh,-1
1363,jalan lawan pandemi tahun 2021 awal program vaksinasi nasional covid 19 208 2 juta pendudu,0
1364,babinsa desa sawah koramil 21 juwiring kodim 0723 klaten serda sardi laksana giat damping vaksinasi,-1
1365,muhadjir vaksinasi covid 19 terus genjot,0
1366,babinsa desa juwiran koramil 21 juwiring kodim 0723 klaten serda tridoyo laksana giat damping vaksina,0
1367,kipi usia muda lebih rendah yang usia usia produktif lansia beri vaksinasi covid 19 pad,1
1368,serda rais rasyid babinsa koramil 16 tonra kodim 1407 bone damping masyarakat wilayah bina melaksanaka,0
1369,kipi usia muda lebih rendah usia produktif lansia beri vaksinasi covid 19 anak usia 6,1
1370,ayo sukses vaksinasi covid 19 tuju indonesia sehat kuat damping lansia dapat vaksinasi covid 19 v,1
1371,dukung sukses program vaksinasi covid 19 anak usia 6 dengan 12 tahun satu jaja,1
1372,giat vaksinasi booster covid 19 sentra vaksinasi usakti 25 30 januari 2022 lalu covid19 usakti,0
1373,waktu awal pindah jakarta nikah lagi rame ramenya vaksinasi covid masal gerai vaksinasi holy,0
1374,id indonesia nyata masuk gelombang ketigaa covid 119 tidak perlu panik tetap waspad,1
1375,lanud sut gelar vaksinasi anak usia 6 11 tahun lanud sutan sjahrir sut gelar vaksinasi covid 19 dos,0
1376,aktivitas ekonomi jalan sekolah tatap muka jalan agak sendat semua krn usaha tes tracing pr,1
1377,tentu baru laksana vaksinasi covid 19 booster mulai 27 januari 2022,0
1378,awat long island dakwa jalan bisnis tipu hasil 1 5m palsu kartu vaksinasi covid,-1
1379,lindung anak vaksinasi hadir personel polwan ri damping beri dukung orang anak,0
1380,kolik abdomen tapi punya akses utk rawat rs imunitas punya krn vaksinasi infeksi alami,1
1381,2 penting perlu prokes ketat vaksinasi cerita 1 kena covid 19 pertama bpk,1
1382,banyak 4 609 anak usia 6 11 tahun kabupaten sanggau vaksin covid 19 kabid cegah penge,1
1383,kipi pda usia muda lebih rendah dri yg usia usia produktif amp lansia beri vaksinasi covid 19 pda anak,1
1384,cipta herd immunity koarmada iii terus gencar serbu vaksinasi hari covid 19,0
1385,satgas covid 19 lanud sim lanjut vaksinasi banda aceh convention hall capai herd immunity,0
1386,serda gim haryanto babinsa desa newung koramil 13 sukodono laksana giat pantau damping vaksina,0
1387,perintah kabupaten madiun jawa timur catat vaksinasi covid 19 anak usia 6 hingga 11 tahun wilayah s,-1
1388,talk show healty life dr galuh hardaningsih mengapa anak perlu vaksinasi covid 19,0
1389,kasus covid 19 luar jawa bal tingkat perintah panjang ppkm tingkat vaksinasi,0
1390,sdit trending gara gara kata sdit gak libur libur nasional lah anak sdit hari juga libur,0
1391,banyak anak tunda vaksinasi,1
1392,menteri sebut indonesia negara depan hal cepat vaksinasi covid 19,1
1393,indonesia pasti vaksinasi covid 19 halal aman,1
1394,capai vaksinasi covid 19 pelalawan atas 87 persen lanjut booster,0
1395,personil polsek awang laksana aman monitoring vaksinasi covid 19 khusus anak,1
1396,senin 31 1 2022 pukul 08 30 wib s d selesai serda gim haryanto babinsa desa newung koramil 13 sukodono lak giat,1
1397,cegah strain covid 19 53 gaspas kelas ii b gunungsitoli kanwil kemenkumham sumut tuntas terima vaksinasi booste,1
1398,study yg tarik bukti empiris bhw wabah covid sebab program vaksinasi,1
1399,ayo sukses vaksinasi covid 19 vaksin tingkat imunitas tubuh lawan virus vaks nasicovid19,1
1400,anggota koramil 02 jogonalan kodim 0723 klaten laksana giat damping vaksinasi covid 19 tahap 3,-1
1401,mantap honorarium h giat bansos covid vaksinasi kalau kumpul kumpul bukit,1
1402,pelaksanan vaksinasi covid 19 anak usia 6 11 tahun di gelar jajar polres buol sulawesi tengah b,0
1403,kapolri jenderal polisi drs listyo sigit prabowo tinjau giat vaksinasi covid 19,1
1404,cegah tular varian covid 19 vaksinasi disiplin patuh prokes 5m,0
1405,vaksinasi rentas lansia ayo tingkat imunitas tubuh vaksinasi hindar virus covid 19,0
1406,cepat vaksinasi nasional disiplin prokes sangat efektif turun kasus covid 19 prokes basmi pandemi,1
1407,cepat vaksinasi nasional disiplin prokes efektif turun kasus covid 19 prokes basmi pandemi,-1
1408,presiden gembira lapor capai vaksinasi covid 19 sulut bagus semua semangatpemulihannkri,1
1409,perintah terus gesa capai vaksinasi covid 19 seluruh wilayang ada indonesia,0
1410,rangka sukses vaksinasi massal covid 19 babinsa koramil 410 06 kdt kodim 0410 kbl serda guratno,1
1411,meski hari libur besar tak surut antusias warga muarasanding ikut vaksinasi covid 19,0
1412,personel polsek bukit batu aipda abdul azis nugroho aipda priyo waluyo aman damping vaksina,1
1413,menkes sebut vaksin perintah 4 sinovac astrazeneca pfizer novavax,0
1414,alberth maniani wakil generasi muda jadi rawan terima vaksin covid 19 cerita vaksin,1
1415,vaksin cansino china dosis sekali suntik efikasi 95 47persen tak perlu ulang vaksin sinovac,0
1416,senin lintasbantenpagi jurnalis kab tangerang bagi jatah suntik vaksin sinovac begini cerita,0
1417,indonesia kwkwkwkwkw ngomong ma gampang ngelantur jg mau buka kayak apa k,1
1418,4 jenis vaksin sinovac astrazeneca pfizer novavax less risk odhiv yang tau atau sam,-1
1419,innalillahi banyak kipi akibat vaksin sinovac perintah kilah,-1
1420,elok kasi lebai vaksin sinovac je keje nak potong line je,0
1421,yb pembahagian jenis vaksin mcm mana yer pfizer dalm bandar sinovac luar bandar since,0
1422,vaksin nusantara 2 benar vaksin nusantara tidak banding vaksin sudah tek,1
1423,krekmaa nope pfizer mahal sangat haha batch vaksin sinovac baru,-1
1424,itagi sebut vaksin sinovac tetap efektif interval sunti 28 hari news jawa barat,1
1425,kabar baik dlm waktu dekat who keluar rekomendasi soal vaksin sinovac sinopharm jauh bel,1
1426,eh maap salah coronavac rupa yg single dose dr sinovac yg 10 dose vial merknya cm vaksin covid,-1
1427,ingat pagi tadi aku goreng pasai vaksin pfizer dgn sinovac padahai lari skop,0
1428,vaksin sinovac memang lebih kompatibel darah asia,1
1429,dapat vaksin sinovac jadi alas laku patuh prokes plottwist,-1
1430,indonesia terima 30 juta bahan baku vaksin sinovac april 2021 via,-1
1431,yang beri prioritas lebih ujar presiden terang lepas tinjau laksa,1
